Name,Country,Position,Born
Marco Aiana,Italy,Midfielder,27/05/1996
Alessandro Aloia,Italy,Forward,13/07/1996
Marco Aramu,Italy,Goalkeeper,16/06/1997
Christian Arboleda,Italy,Defender,20/02/1997
Marco Baldan,Italy,Defender,13/11/1993
Ivano Baldanzeddu,Italy,Defender,11/04/1986
Andrea Belardelli,Italy,Defender,1999
Giacomo Benedini,Italy,Defender,08/01/1994
Matteo Bertoldi,Italy,Forward,09/04/1995
Danilo Bonacquisti,Italy,Midfielder,24/02/1987
Simone Bragagnolo,Italy,Defender,02/05/1996
Piotr Branicki,Poland,Forward,04/01/1983
Mattia Bruni,Italy,Forward,15/05/1999
Riccardo Busatto,Italy,Defender,10/08/1993
Francesco Cancelli,Italy,Goalkeeper,04/03/1998
Raffaele Capezzuto,Italy,Midfielder,26/04/1997
Antonio Cardore,Italy,Midfielder,18/01/1996
Alessandro Carpentieri,Italy,Forward,25/06/1998
Andrea Carta,Italy,Goalkeeper,26/04/2001
Gianluca Casalloni,Italy,Forward,31/05/2000
Riccardo Casini,Italy,Midfielder,02/02/1992
Alessio Casula,Italy,Midfielder,01/06/2000
Giacomo Cecconi,Italy,Forward,09/02/1995
Andrea Corinti,Italy,Midfielder,23/11/1998
Alessio Curcio,Italy,Forward,12/03/1990
Francesco D'Alterio,Italy,Defender,15/07/1997
Fabrizio Danese,Italy,Defender,26/06/1995
Modou Diop,Senegal,Forward,21/10/1992
Matteo Esposito,Italy,Goalkeeper,
Antonio Ferrara,Italy,Forward,09/01/1997
Giusseppe Gargiulo,Italy,Defender,11/07/1997
Alessandro Gatto,Italy,Forward,02/02/1994
Leandro Guaita,Argentina,Forward,19/05/1986
Luca La Rosa,Italy,Defender,20/09/1988
Giancarlo Lisai,Italy,Forward,09/09/1989
Antonio Loi,Italy,Midfielder,25/08/1996
Valerio Lolli,Italy,Forward,
Emanuele Lombardo,Italy,Defender,20/06/1997
Andrea Maestrelli,Italy,Defender,23/02/1998
Luca Manca,Italy,Midfielder,21/06/1999
Joseph Manzini,Italy,Midfielder,05/05/1977
Giuseppe Mastinu,Italy,Forward,09/10/1991
Stefano Medda,Italy,Defender,02/03/1977
Emiliano Melis,Italy,Midfielder,03/03/1979
Camillo Menichelli,Italy,Forward,08/09/2001
Nicolas Mithra,France,Defender,01/11/1997
Davide Moi,Italy,Defender,07/06/1985
Federico Mulas,Italy,Midfielder,12/06/1997
Lorenzo Musto,Italy,Forward,22/01/1996
Giuseppe Nuvoli,Italy,Midfielder,16/11/1987
Luca Onofri,Italy,Defender,
Roberto Orlandi,Italy,Forward,20/04/1987
Riccardo Pandolfi,Italy,Defender,24/05/1996
Andrea Peana,Italy,Defender,12/02/1986
Alessandro Petrone,Italy,Defender,08/10/1996
Roberto Pini,Italy,Goalkeeper,20/03/1997
Vincenzo Pinto,Italy,Forward,31/10/2000
Danilo Piroli,Italy,Defender,19/12/1989
Daniele Pola,Italy,Midfielder,20/03/2001
Andrea Porcheddu,Italy,Midfielder,19/08/1999
NicolÃ² Pozzebon,Italy,Forward,03/05/1997
Luca Ranucci,Italy,Defender,07/07/1997
Marco Russu,Italy,Defender,15/10/1995
Marco Ruzittu,Italy,Goalkeeper,15/06/1991
Danilo Ruzzittu,Italy,Forward,06/04/1997
Matteo Salvini,Italy,Midfielder,07/02/1995
Andrea Sanna,Italy,Forward,25/01/1983
NicolÃ² Sanna,Italy,Forward,04/06/1998
Giuseppe Savanarola,Italy,Midfielder,10/03/1986
Simone Sbardella,Italy,Defender,17/04/1993
Paolo Scano,Italy,Midfielder,28/02/1998
Rocco Scarcia,Italy,Forward,
Marco Sordi,Italy,Goalkeeper,07/09/1995
Mel Taufer,Italy,Midfielder,08/02/1998
Stefano Tignonsini,Italy,Defender,25/11/1981
Lorenzo TrillÃ²,Italy,Defender,20/05/1997
Michele Vano,Italy,Forward,05/10/1991
Fabio Varricchio,Italy,Forward,19/01/1995
Enrico Verachi,Italy,Midfielder,18/01/1990
