Name,Country,Position,Born
AurÃ¨le Amenda,Switzerland,Defender,31/07/2003
Liburn Azemi,Switzerland,Midfielder,23/09/2004
Ardian Bajrami,Kosovo,Goalkeeper,08/03/2004
Mario Baumgartner,,,
Lewin Blum,Switzerland,Defender,27/07/2001
Jasha Bracher,,,
Tim BÃ¼hlmann,,Defender,
Leo Buljan,,Midfielder,
Raphael Campbell,Switzerland,Forward,05/02/2004
Elio Castro,Switzerland,Goalkeeper,05/09/2004
Kristijan Conev,Switzerland,Midfielder,04/01/2004
Gabriele De Donno,Switzerland,Midfielder,16/02/2002
Jonathan De Donno,Switzerland,Forward,16/02/2002
Mischa Eberhard,Switzerland,Midfielder,11/04/2002
Jan Eicher,,Goalkeeper,
Fabiano Pereira,Switzerland,Midfielder,05/10/2000
Simon Geiger,Switzerland,Defender,16/03/2002
Noah Godwin,Switzerland,Goalkeeper,18/07/2003
Goncalo Andre Goncalves da Sil,,,
GonÃ§alo Ferreira,Portugal,Forward,22/07/2001
Yanis Hediger,Switzerland,Defender,24/03/2004
Altijan Istrefaj,,Defender,
Benjamin Kabeya Muteba,Switzerland,Midfielder,16/06/2001
Marko Kuzmanovic,Bosnia-Herzegovina,Defender,23/04/2002
Abdullah Laidani,Switzerland,Goalkeeper,26/04/2003
Leon Macias,,,
Nico Maier,Switzerland,Midfielder,02/07/2000
Elias Maluvunu,Switzerland,Midfielder,03/08/2004
Felix Mambimbi,Switzerland,Forward,18/01/2001
Filipe Morais Alves,Switzerland,Defender,04/01/2004
Ayefouni Ogouvide,Switzerland,Defender,02/01/2004
Ciril Pahud,Switzerland,Defender,25/03/2004
Esteban Petignat,Switzerland,Defender,17/05/2000
Shkumbin Ramadani,,Midfielder,
Lars Reinhard,Switzerland,Defender,29/04/2003
Fabian Rieder,Switzerland,Defender,16/02/2002
Evan Rossier,Switzerland,Forward,05/01/2003
Yanni Rufener,Switzerland,Goalkeeper,03/06/2005
Levin Schneider,Switzerland,Forward,21/08/2004
Robin Schneider,Switzerland,Forward,21/08/2004
Erduan Smajli,Switzerland,Midfielder,01/02/2003
Yannick Toure,Switzerland,Forward,29/09/2000
Marcel Vasil,Slovakia,Defender,09/02/2001
Simon von NiederhÃ¤usern,,Midfielder,
Armando Waeber,Switzerland,Midfielder,01/11/2002
Markus Wenger,Switzerland,Defender,11/01/2002
Tim Willener,,,
Dimitri Wolf,Switzerland,Defender,04/05/2001
Florian Wyss,,,
Leandro Zbinden,Switzerland,Goalkeeper,30/07/2002
