Name,Country,Position,Born
Joshua Adomako,Sweden,Defender,18/07/1992
Hezha Agai,Sweden,Midfielder,29/05/1985
Omar Eddahri,Sweden,Forward,30/08/1990
Samuel Holm,Sweden,Forward,09/10/1997
Gustaf Lagerbielke,Sweden,Defender,10/04/2000
Henry Offia,Nigeria,Midfielder,26/12/1999
Jonas Olsson,Sweden,Goalkeeper,01/07/1994
Brwa Pishdari,Sweden,Forward,01/01/1995
Dida Rashidi,Sweden,Midfielder,11/06/1992
Sean Sabetkar,Sweden,Defender,28/04/1995
David Seger,Sweden,Midfielder,15/07/1999
Axel Sj̦berg,Sweden,Defender,08/03/1991
Filip Terland,Sweden,Defender,06/02/1990
Philip Wistr̦m,Sweden,Midfielder,16/05/1992
